Date,User,Message
2017-11-15 19:19:08,"뫼빛","저녁 먹을 사람이 버스 타고 출퇴근하는데 버스에서 폰하다가 집을 지나쳐 종로까지 갔다는 소식"
2017-11-15 19:19:09,"뫼빛","ㅠㅠ"
2017-11-15 19:19:15,"수컁","근데 저는 오늘 11시 30분 전에 귀가 예정"
2017-11-15 19:19:30,"박성옥_Delly","해리님이 안보내주실거 같은데"
2017-11-15 19:19:31,"해리","델리님 ㅋㅋㅋ 아예 밤을 새시오 ㅋㅋㅋ"
2017-11-15 19:19:48,"왠지","ㅋㅋㅋ
저도 그럼 출발할께요^^"
2017-11-15 19:19:57,"해리","너무 일 많은거 아닙니까 ㅠ"
2017-11-15 19:20:01,"수컁","왠지님 5분 거리인데 벌써 나오심 너무 추워영"
2017-11-15 19:20:11,"수컁","번즈님 시끄럽고 빨리와요"
2017-11-15 19:20:21,"재남","택시비 2만원…"
2017-11-15 19:20:25,"해리","저는 신반포역 내렸습니다 
걸어가는중 ㅠ"
2017-11-15 19:20:34,"뫼빛","사진"
2017-11-15 19:20:35,"해리","재남님 대중이 타고와요"
2017-11-15 19:20:44,"재남","번즈님 저 2만원만 꿔주시믄… 아 아니다 저분은 1시간단위로 5% 이자 떼는 사람이었지"
2017-11-15 19:20:45,"수컁","재남님 !! 2만원을 투자하고"
2017-11-15 19:20:48,"수컁","20맘원 어치"
2017-11-15 19:20:48,"재남","지금 말고 이따 집에갈때요"
2017-11-15 19:20:56,"수컁","맥주를 먹을 수 있음"
2017-11-15 19:20:58,"해리","네 오세요"
2017-11-15 19:21:11,"해리","무이자
님 월급날까지 ~^^"
2017-11-15 19:21:12,"수컁","뫼빛님....."
2017-11-15 19:21:13,"재남","오오"
2017-11-15 19:21:15,"수컁","대장금이세요???"
2017-11-15 19:21:18,"수컁","뫼장금"
2017-11-15 19:21:19,"뫼빛","ㅋㅋ"
2017-11-15 19:21:21,"재남","그러면 갑니다 이따 10시쯤 갈게요"
2017-11-15 19:21:25,"재남","일좀 하고서"
2017-11-15 19:21:30,"해리","네"
2017-11-15 19:21:30,"진여  (오윤진)","아 뫼빛님.."
2017-11-15 19:21:38,"뫼빛","밥 같이 먹을 사람 아직 ㅠㅠ"
2017-11-15 19:21:39,"재남","이수역인가요"
2017-11-15 19:21:39,"진여  (오윤진)","저녁전인데 ㅠㅠ"
2017-11-15 19:21:44,"Sue","ㅋㅋㄱ본드님 메뉴고르시는중"
2017-11-15 19:21:47,"해리","업무 허리 허리업~~"
2017-11-15 19:21:49,"수컁","재남님 택시타고"
2017-11-15 19:21:58,"재남","아니 그건 이따 출발하면서 얘기하고.. 일단 일에 집중하겠숨니다"
2017-11-15 19:21:58,"Sue","사진"
2017-11-15 19:22:01,"Sue","ㅋㅋㅋㄱ"
2017-11-15 19:22:04,"진여  (오윤진)","다들 즐거운 벙 되셔요 ㅎㅎ"
2017-11-15 19:22:10,"수컁","우앙"
2017-11-15 19:22:19,"수컁","본드님... 수님... 두분다 연예인....."
2017-11-15 19:22:19,"루피(이종극)","오 만나셨어!"
2017-11-15 19:22:22,"뫼빛","좋은 만남입니가"
2017-11-15 19:22:24,"진여  (오윤진)","오"
2017-11-15 19:22:24,"뫼빛","다"
2017-11-15 19:22:30,"까이","인형인가요?"
2017-11-15 19:22:34,"재남","ㅋㅋㅋㅋ 오 수님 이제 얼굴 안가리신다 ㅋㅋ"
2017-11-15 19:22:41,"수컁","윤님은 왜 안나와요????"
2017-11-15 19:22:42,"해리","수님 미인이시다"
2017-11-15 19:22:49,"Sue","ㅋㅋㅋ윤이는오는중이에여"
2017-11-15 19:22:50,"진여  (오윤진)","수님 인형이시네"
2017-11-15 19:22:52,"루피(이종극)","오늘도 대장님 미소가 너무 밝으시네용!"
2017-11-15 19:22:54,"까이","바비인형이네요"
2017-11-15 19:23:07,"해리","수님 뒤에계신 산적은 뉘신지......?"
2017-11-15 19:23:21,"재남","으 저 일하러 갑니다 뿅"
2017-11-15 19:23:26,"수컁","본드님 제가 대신 번즈 +5 엄중처벌 할게요"
2017-11-15 19:23:28,"해리","잠시 잠수 뿅~^^"
2017-11-15 19:23:32,"진여  (오윤진)","번즈님....  해리 닉. 어쩌시려고 ㅋㅋ"
2017-11-15 19:27:07,"Sue","사진"
2017-11-15 19:27:14,"Sue","ㅋㅋㅋㅋ"
2017-11-15 19:27:26,"루피(이종극)","(윤님이 질투합니당 )"
2017-11-15 19:27:33,"루피(이종극)","오늘 윤님 얼굴도 볼수있는거에요?"
2017-11-15 19:27:44,"아이슬란드 좋아요","귀요미들 컨셉"
2017-11-15 19:28:04,"까이","본드님 입술우짜노"
2017-11-15 19:28:21,"밍슈","마지막 사진"
2017-11-15 19:28:40,"밍슈","(이모티콘) 저장합니당"
2017-11-15 19:28:42,"밍슈","ㅋㅋㅋㅋ"
2017-11-15 19:28:47,"ruru","저 친구랑 곱창 먹고 있었어용....무슨 일이 잇엇던거 예여 ㅠㅠㅠ"
2017-11-15 19:28:54,"수컁","해리님 현위치 보고바람"
2017-11-15 19:29:02,"수컁","아니 용달님 현위치 보고바람"
2017-11-15 19:29:28,"ruru","담에 정독할게영! 용달님 닉은 여러분이 지정해 주시면 따르겠습니당^^ 저는 다 괜찮아용"
2017-11-15 19:29:39,"왠지","육갑 꽃돼지 주문하겠으"
2017-11-15 19:29:45,"아이넷 - 김정수","멋진 만남이 성사되었군요~ 축하드립니다...^^"
2017-11-15 19:30:04,"왠지","아직 혼자"
2017-11-15 19:30:06,"왠지","ㅠ"
2017-11-15 19:30:08,"아이넷 - 김정수","왠지님 육갑 서래점인가요?"
2017-11-15 19:30:14,"왠지","네 ㅎㅎ"
2017-11-15 19:30:17,"해리","육갑 ㅋㅋㅋㅋㅋㅋ"
2017-11-15 19:30:19,"왠지","서래본가 옆이요"
2017-11-15 19:30:26,"아이넷 - 김정수","네"
2017-11-15 19:30:35,"밍슈","(이모티콘) 다들 재미난 시간이 되겠네요 ㅠㅠ 좋은 시간 보내세요!!"
2017-11-15 19:30:56,"해리","도착 1분전"
2017-11-15 19:31:59,"이명신(Michele)","오늘도 뭐가 있군요!!!!"
2017-11-15 19:32:09,"이명신(Michele)","흐헝 육갑이라니 제목부터 군침.."
2017-11-15 19:32:29,"이명신(Michele)","근데 번즈님 누구세요?"
2017-11-15 19:32:42,"아이넷 - 김정수","지금 퇴근길인데 지금 가서 뵙고 일찍 들어가야할 것 같아요. 집사람이 9시까지 자유시간을 주었답니다...ㅎㅎ"
2017-11-15 19:32:52,"아이넷 - 김정수","왠지님"
2017-11-15 19:33:05,"루피(이종극)","-닉네임 ‘해리’ 인 이유 : 해리포터 닮아서(본인)
- 온갖 나쁜 짓으로 진짜 성함인 해리님 명예훼손으로 법정까지 갈뻔 함
- 닉네임 변경 쇄도 -> ‘혜리’ 로 바꾼다고 제안
- 사람들이 빵꾸똥꾸 추천
- 결국 해리포터의 ‘포터’로
- 하지만 사람들은 ‘용달’이라고 부르기 시작
- 갑자기 ‘번즈’ 로 바꿈 (본인은 이무이유 없는 닉네임이라고 하는데 오늘 그 이유를 제가 밝힐 예정)"
2017-11-15 19:33:11,"루피(이종극)","해리님이에요 명신님"
2017-11-15 19:34:01,"이명신(Michele)","푸하하핫!!!!!!!!!"
2017-11-15 19:34:12,"이명신(Michele)","엄청난데요?????
포터라서 용달 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-15 19:34:21,"이명신(Michele)","아 정말 씽크빅이야 증말로 이방 분들 ㅎㅎ 최고 ㅋㅋ"
2017-11-15 19:34:29,"아이넷 - 김정수","5분뒤 도착합니다. 왠지님"
2017-11-15 19:34:32,"이명신(Michele)","번즈 궁금하네요"
2017-11-15 19:37:49,"JH - 박정환","#심슨 번즈"
2017-11-15 19:40:16,"까이","악...번즈도 괜찮겠네요 어딘가 닮았어"
2017-11-15 19:40:24,"수컁","사진"
2017-11-15 19:40:26,"왠지","사진"
2017-11-15 19:40:26,"수컁","이히히히히히ㅣㅎ힣"
2017-11-15 19:41:19,"JH - 박정환","(이모티콘) "
2017-11-15 19:44:34,"하얀별빛","갈매기살인가요????"
2017-11-15 19:44:46,"하얀별빛","하 머꼬 싶답"
2017-11-15 19:45:54,"하얀별빛","오늘은 참여를 넘나 못했네요 ;;"
2017-11-15 19:45:58,"하얀별빛","사진 바야징"
2017-11-15 19:46:54,"하얀별빛","우왕 수님 베가본드님 만나셨업 ㅎㅎ"
2017-11-15 19:47:08,"하얀별빛","토끼 하시니 이뽀용 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-15 19:47:42,"옙베이베","수님 완전 이쁘시다요"
2017-11-15 19:48:03,"옙베이베","본드님 입술 루즈도 바르셨어요ㅋㅋ"
2017-11-15 19:48:52,"하얀별빛","(이모티콘) 좋은 시간 보내세용~~~"
2017-11-15 19:49:29,"이명신(Michele)","무슨상황이지 ㅋㅋ"
2017-11-15 19:56:17,"왠지","사진"
2017-11-15 19:56:28,"왠지","돼지가 이래도 되는건지?"
2017-11-15 19:57:23,"루피(이종극)","썸네일만 보고 소고긴줄 알았어요!"
2017-11-15 19:57:31,"이다연","와 어디부위에요??"
2017-11-15 19:57:34,"루피(이종극)","야근을 그만하고싶게하는 사진이네용"
2017-11-15 19:59:10,"마넙","그러게요.."
2017-11-15 19:59:19,"마넙","당장 뛰쳐나가고싶네요ㅎㅎㅎㅎ"
2017-11-15 19:59:28,"마넙","(이모티콘) "
2017-11-15 20:00:21,"영쥬넥","본드님 오늘 넘 이쁘게하고 나간거 아닙니까
립스틱까지 짙게바르고ㅋㅋ"
2017-11-15 20:00:26,"까이","ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ"
2017-11-15 20:00:29,"루피(이종극)","야근러들 꽤 계시는군요 화이팅해요 같이!"
2017-11-15 20:00:42,"까이","미녀옆에계시니 함박웃음을 ㅋ"
2017-11-15 20:01:17,"루피(이종극)","오해십니당 ㅋㅋㅋ 항상 저 미소셨어요 대장님 "
2017-11-15 20:01:54,"pepe 기현","동영상"
2017-11-15 20:01:57,"pepe 기현","한동대래용"
2017-11-15 20:09:02,"요🐳(료정)","부럽드아"
2017-11-15 20:17:25,"수기","수님 대박 .. 짱~~!!!!"
2017-11-15 20:19:24,"골스 1223~0104","(이모티콘) "
2017-11-15 20:19:59,"골스 1223~0104","불수들 보내는중이시군용"
2017-11-15 20:20:41,"밍슈","(이모티콘) 불수 원샷..."
2017-11-15 20:21:38,"벨라","넘넘 부럽네요"
2017-11-15 20:21:39,"벨라","수님"
2017-11-15 20:21:45,"벨라","본드님 좋은시간 보내셔요"
2017-11-15 20:24:39,"섭쓰","(이모티콘) 와우.. 수능이 연기 되엇네요..."
2017-11-15 20:24:53,"밍슈","http://naver.me/GbfGZ932"
2017-11-15 20:24:56,"밍슈","대박"
2017-11-15 20:25:17,"밍슈","내일이 시험인데 미뤄지네"
2017-11-15 20:25:29,"섭쓰","그러게요... ㅡㅡㅋ"
2017-11-15 20:25:32,"요🐳(료정)","헐 대박"
2017-11-15 20:25:40,"요🐳(료정)","(이모티콘) "
2017-11-15 20:25:46,"요🐳(료정)","이런일도 있군요"
2017-11-15 20:25:49,"요🐳(료정)","살다보니"
2017-11-15 20:26:12,"섭쓰","제기억으로는 처음인거같아요 수능 연기... ㅡㅡㅋ"
2017-11-15 20:26:21,"밍슈","처음이라고 하네요"
2017-11-15 20:28:58,"승구","아...."
2017-11-15 20:29:04,"승구","고3 수업 오늘 다 했는데"
2017-11-15 20:29:07,"승구","마무리...."
2017-11-15 20:29:40,"승구","새로 과외 다 구했는데... 아니 이런..."
2017-11-15 20:29:42,"승구","(이모티콘) "
2017-11-15 20:30:03,"섭쓰","안그래도 승구님 생각함"
2017-11-15 20:30:18,"섭쓰","오늘 1시까지라구하셧자나요 ㅋㅋㅋ"
2017-11-15 20:30:26,"밍슈","일주일 더 봐주셔야겠네용..."
2017-11-15 20:31:03,"승구","아.... 지금도 고3 수업중이었는데"
2017-11-15 20:31:05,"밍슈","와 근데 12시간 전에 연기되다니"
2017-11-15 20:31:11,"밍슈","상상도 못했네용"
2017-11-15 20:31:12,"승구","애는 뉴스 속보 보고 있고"
2017-11-15 20:31:19,"승구","전 멘탈깨지고 ㅋㅋㅋㅋㅋㅋ"
2017-11-15 20:31:30,"JH - 박정환","아 진짜 싫겟다..."
2017-11-15 20:31:44,"JH - 박정환","제가 수험생이면 리듬 다 깨질듯"
2017-11-15 20:31:47,"요🐳(료정)","아 그러게요.. 진짜"
2017-11-15 20:32:01,"요🐳(료정)","야들도 적잖히 멘붕이겠어요"
2017-11-15 20:32:01,"밍슈","맘먹고 두근두근한 마음으로 자려고 하다"
2017-11-15 20:32:04,"밍슈","날벼락"
2017-11-15 20:32:20,"수아","원래 시험 전날되면"
2017-11-15 20:32:34,"수아","아 딱 일주일만 더 있으면 20점 오를텐데 하잖아요"
2017-11-15 20:32:41,"승구","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-15 20:32:43,"승구","못올려요"
2017-11-15 20:32:43,"수아","하늘이 주신 기회죠 ㅋㅋㅋ"
2017-11-15 20:32:58,"부산BC  ??","헐"
2017-11-15 20:32:58,"수아","근데 시험지 이미 시험장에 다 가있을텐데"
2017-11-15 20:33:03,"수아","슥삭?"
2017-11-15 20:33:05,"밍슈","그말이 과연 사실인지 아닌지"
2017-11-15 20:33:06,"부산BC  ??","하루도 아니고"
2017-11-15 20:33:10,"밍슈","판명될 기회군요"
2017-11-15 20:33:19,"수아","밍슈님"
2017-11-15 20:33:24,"부산BC  ??","ㅋㅋㅋㅋㅋ"
2017-11-15 20:33:25,"승구","보통은 못올립니다 ㅋㅋㅋㅋㅋ"
2017-11-15 20:33:30,"밍슈","ㅋㅋㅋㅋ넹"
2017-11-15 20:33:31,"수아","오늘밤엔 뭐먹을까요"
2017-11-15 20:33:37,"부산BC  ??","이제것 검증할수없는 가설이었는데"
2017-11-15 20:33:39,"JH - 박정환","랑구스틴"
2017-11-15 20:33:39,"승구","감자만두 드세요"
2017-11-15 20:33:43,"JH - 박정환","막걸리"
2017-11-15 20:33:50,"밍슈","오늘밤에 감자만두 좋네요 ㅋㅋㅋ"
2017-11-15 20:33:50,"영쥬넥","오늘밤엔 닭발"
2017-11-15 20:33:56,"JH - 박정환","근데 수아님은 야식 그렇게 드시고 주무시면 속 안불편하세요??"
2017-11-15 20:34:01,"JH - 박정환","(이모티콘) "
2017-11-15 20:34:01,"밍슈","어젠 스테리크 먹었으니 ㅎㅎ"
2017-11-15 20:34:10,"수아","그래서 소화시키고 잡니당"
2017-11-15 20:34:22,"수아","닭발 좋네요"
2017-11-15 20:34:23,"밍슈","(이모티콘) "
2017-11-15 20:34:24,"영쥬넥","위대한씨가 잇나바여"
2017-11-15 20:34:30,"JH - 박정환","그렇게 드시면서도 그리 마르셧다니ㄷㄷ"
2017-11-15 20:34:33,"영쥬넥","위가 큰 수아님"
2017-11-15 20:34:36,"JH - 박정환","역시 스타는 달라"
2017-11-15 20:34:49,"밍슈","수아님 아침 땡겨서 밤에 먹는거래요"
2017-11-15 20:34:56,"수아","밍슈님 잘한다"
2017-11-15 20:35:11,"부산BC  ??","ㅋㅋㅋㅋ"
2017-11-15 20:35:17,"밍슈","(이모티콘) "
2017-11-15 20:35:18,"부산BC  ??","대변인"
2017-11-15 20:35:19,"승구","저 수아님 처음봤을때 연예인인줄"
2017-11-15 20:35:33,"부산BC  ??","두번째봤을땐?"
2017-11-15 20:35:38,"영쥬넥","허걱 그정도로 미모가"
2017-11-15 20:35:39,"수아","연예인도 종류가 많은데 김기수도 연예인이고..."
2017-11-15 20:35:44,"밍슈","세번째는요?"
2017-11-15 20:35:52,"부산BC  ??","박나래도 연예인이고"
2017-11-15 20:36:03,"수아","오나미도 박나래도 연예인이죠"
2017-11-15 20:36:08,"JH - 박정환","ㅋㅋㅋㅋㅋㅋ"
2017-11-15 20:36:12,"영쥬넥","승구님 어떤연예인이엇나요?"
2017-11-15 20:36:19,"JH - 박정환","도강전문 연예인"
2017-11-15 20:36:44,"수아","쉿"
2017-11-15 20:36:50,"밍슈","수아님 오늘 그래서 닭발인가요"
2017-11-15 20:36:54,"밍슈","감자만두인가요!!!"
2017-11-15 20:37:06,"수아","1인분이 없어서 닭발이"
2017-11-15 20:37:17,"수아","좀 헤비해서 고민중이예요 먹고는 싶은데"
2017-11-15 20:37:17,"요🐳(료정)","전 맛동산이나 까드득 먹을라구여"
2017-11-15 20:37:31,"요🐳(료정)","(아무도안물어봤지만꿋꿋)"
2017-11-15 20:37:53,"영쥬넥","ㅋㅋㅋㅋㅋ원래이방은 혼자질문하고 답하는방"
2017-11-15 20:37:57,"수아","까드득이 뭐예요?"
2017-11-15 20:38:17,"요🐳(료정)","수아님 헤비한거 드시고 소화잘되세영?ㅎ"
2017-11-15 20:38:31,"요🐳(료정)","과자먹는소리요ㅋㅋㅋ"
2017-11-15 20:38:35,"요🐳(료정)","까드득 까드득"
2017-11-15 20:38:37,"밍슈","가득?"
2017-11-15 20:38:38,"부산BC  ??","ㅋㅋ스테이크는 라이트하고
닭발은 헤비한가요?ㅋ"
2017-11-15 20:38:42,"밍슈","가득 까드득?"
2017-11-15 20:38:44,"요🐳(료정)","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-15 20:38:49,"마넙","과자는"
2017-11-15 20:38:57,"까이","요님 맛동산이라면 냥집사들은 딴게생각나요ㅋ"
2017-11-15 20:39:01,"마넙","우적우적인데!"
2017-11-15 20:39:03,"JH - 박정환","아...."
2017-11-15 20:39:06,"부산BC  ??","ㅋㄱ
승구님 답 바람"
2017-11-15 20:39:10,"JH - 박정환","감자와 맛동산"
2017-11-15 20:39:14,"요🐳(료정)","아 맛동산이 다른게있어요?ㅋㅋ"
2017-11-15 20:39:16,"까이","순간 맛동산??!?!?!?!"
2017-11-15 20:39:28,"JH - 박정환","구리구리한 맛동산...."
2017-11-15 20:39:31,"JH - 박정환","(이모티콘) "
2017-11-15 20:39:33,"요🐳(료정)","사진"
2017-11-15 20:39:39,"밍슈","(이모티콘) 헐 콘치"
2017-11-15 20:39:54,"요🐳(료정)","소세지도 사왔는데
소세지빵이없네"
2017-11-15 20:39:54,"JH - 박정환","#콘치"
2017-11-15 20:39:57,"마넙","(이모티콘) 과자자랑시간인가요ㅋㅋㅋ"
2017-11-15 20:39:57,"요🐳(료정)","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-15 20:40:00,"까이","(이모티콘) "
2017-11-15 20:40:04,"JH - 박정환","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-15 20:40:06,"까이","이런거요ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ"
2017-11-15 20:40:09,"JH - 박정환","까이님...."
2017-11-15 20:40:23,"요🐳(료정)","ㅋㅋㅋ아핰ㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-15 20:41:32,"부산BC  ??","ㅋㅋㅋ"
2017-11-15 20:41:45,"부산BC  ??","그나저나
수능 연기면
저라면 진짜 시러할듯"
2017-11-15 20:41:52,"요🐳(료정)","저두요..ㅋㅋ"
2017-11-15 20:42:06,"요🐳(료정)","승구님 말처럼 20점 올라가지도 않을텐데 ㅋㅋ"
2017-11-15 20:42:09,"부산BC  ??","일주일더 괴로운시간만 늘어나는"
2017-11-15 20:42:16,"까이","공부잘하는 분들은 그러시겠지만..  보통저희들은 별상관없을듯ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ"
2017-11-15 20:42:19,"마넙","사진"
2017-11-15 20:42:22,"요🐳(료정)","ㅋㅋㅋㅋ까이님 완전공감"
2017-11-15 20:42:34,"까이","단지 놀수있는시간이 1주일 늦춰졌다는거에 분 노"
2017-11-15 20:42:55,"부산BC  ??","그러니요ㅋ
글구 놀수있는 기간도 일주일줄어드는"
2017-11-15 20:42:57,"옙베이베","저희 집안에 고 3 담임쌤들이 계신데 그 분들이 더 멘붕되셨다고ㅋㅋ"
2017-11-15 20:43:04,"부산BC  ??","ㅋㅋㅋ"
2017-11-15 20:43:10,"부산BC  ??","일주일더 야자감독ㅋ"
2017-11-15 20:43:17,"부산BC  ??","분위기 어쩔ㅋ"
2017-11-15 20:43:35,"옙베이베","그니까요 애들 멘탈은 괜찮을까요"
2017-11-15 20:43:36,"요🐳(료정)","그쵸 ㅋㅋㅋ 선생님들도 아 일주일..ㅋㅋ"
2017-11-15 20:43:54,"부산BC  ??","어찌보면 낼 지진나는것보다야 다행인건 맞는데"
2017-11-15 20:44:01,"JH - 박정환","사진"
2017-11-15 20:44:05,"요🐳(료정)","ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ"
2017-11-15 20:44:12,"부산BC  ??","세상에 오래(?) 살다보니 수능 연기도 보고"
2017-11-15 20:45:10,"진여  (오윤진)","수능연기라나 재난문자보다 더 무서운 재난문자 같네요;;;;"
2017-11-15 20:45:21,"옙베이베","그러게요ㅋㅋ"
2017-11-15 20:45:24,"부산BC  ??","ㅋㅋㅋ그런듯"
2017-11-15 20:45:41,"부산BC  ??","재수학원은 어쩔ㅋ"
2017-11-15 20:45:52,"요🐳(료정)","ㅎㅎ모든곳이 멘붕일듯"
2017-11-15 20:45:53,"까이","(대통령이 바껴서 가능한가)"
2017-11-15 20:45:57,"부산BC  ??","강사들보통 수능끝난주말이 휴가인데"
2017-11-15 20:46:01,"진여  (오윤진)","근데.. 저 공지는 투표하는건가요?"
2017-11-15 20:46:05,"부산BC  ??","뱅기표 다끊었을텐데"
2017-11-15 20:46:07,"까이","ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ"
2017-11-15 20:46:23,"까이","투표 하실거에요?진여님?"
2017-11-15 20:46:31,"부산BC  ??","공개투표해요"
2017-11-15 20:46:34,"부산BC  ??","기명투표ㅋ"
2017-11-15 20:46:34,"진여  (오윤진)","아.."
2017-11-15 20:46:57,"진여  (오윤진)","(이모티콘) 음.. 고민되네요"
2017-11-15 20:47:17,"진여  (오윤진)","뭘 찍어야하지...."
2017-11-15 20:47:47,"까이","드문도 있었는데ㅋㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ"
2017-11-15 20:47:52,"부산BC  ??","ㅋㅋㅋㅋㅋ"
2017-11-15 20:48:03,"부산BC  ??","드문은 후보에서 제외인가요ㅋ"
2017-11-15 20:48:13,"진여  (오윤진)","아.. 울 사무실 오늘 고3 자녀 직원에게 떡 돌렸는데.."
2017-11-15 20:48:16,"까이","아..나 진짜 여러분들덕에 맨날웃어요ㅋㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ"
2017-11-15 20:48:30,"Iceberg","저도 수능연기멘붕"
2017-11-15 20:48:35,"부산BC  ??","한번도 못뵌분을
 어떻게 부를지 고민해야하다니"
2017-11-15 20:48:37,"진여  (오윤진)","드문..   4지선다도 찍기 어려운데"
2017-11-15 20:48:40,"Iceberg","집에 삼반수생ㅠㅠ"
2017-11-15 20:48:43,"진여  (오윤진)","수능보다 어려운데"
2017-11-15 20:48:49,"부산BC  ??","헐"
2017-11-15 20:48:49,"까이","나의눈은 점점 침침해져가고 ㅜㅜ"
2017-11-15 20:48:50,"벨라","저는 떡볶이에 맥주 원샷하고 왔어요"
2017-11-15 20:48:57,"부산BC  ??","떡맥"
2017-11-15 20:49:02,"까이","노노 맥주 ! 벨라"
2017-11-15 20:49:02,"밍슈","벨라님표 떡볶이 인가요???"
2017-11-15 20:49:04,"벨라","어제 정신병자 이모님께서 
흥신소를 붙여서"
2017-11-15 20:49:09,"까이","헐"
2017-11-15 20:49:12,"까이","네?"
2017-11-15 20:49:13,"벨라","저를 깨내라고 하고"
2017-11-15 20:49:14,"부산BC  ??","ㅁㅊ"
2017-11-15 20:49:20,"벨라","저희 어머님은 세무서에 신고하고"
2017-11-15 20:49:20,"진여  (오윤진)","헐 아이스버그님 어째요;;"
2017-11-15 20:49:25,"벨라","저는 구청에 신고했대요"
2017-11-15 20:49:28,"벨라","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2017-11-15 20:49:30,"진여  (오윤진)","엉?"
2017-11-15 20:49:33,"부산BC  ??","와 여기가 영화다"
2017-11-15 20:49:35,"까이","뜨악"
2017-11-15 20:49:36,"진여  (오윤진)","헐.."
2017-11-15 20:49:37,"부산BC  ??","실화냐"
2017-11-15 20:49:44,"벨라","저 죽을거같아서"
2017-11-15 20:49:50,"진여  (오윤진)","벨라님;;;;;;;;;"
2017-11-15 20:49:50,"벨라","두통이 사그라 들지도 않고"
2017-11-15 20:49:51,"Iceberg","아들이 더 이상 힘들어 공부못하겠다고 요며칠 그랬는데 어쩌죠"
2017-11-15 20:49:53,"까이","악질이군요"
2017-11-15 20:49:57,"벨라","왜 이렇게 당하고 있어야하지"
2017-11-15 20:50:06,"부산BC  ??","아이스님 고민이 묻셔버린"
2017-11-15 20:50:10,"Iceberg","ㅎ"
2017-11-15 20:50:16,"Iceberg","괜찮아요"
2017-11-15 20:50:19,"벨라","인테리어 최고급 수입 않해도 되니
가격좀 저렴하게 해서 하자고한것이"
2017-11-15 20:50:27,"벨라","내가 이렇게까지 고통받아야할일인가"
2017-11-15 20:50:41,"진여  (오윤진)","오늘만 넘기면 되었던 아드님 일주일만 더 힘내시라고 ㅠㅠ"
2017-11-15 20:50:43,"옙베이베","미친거 아녜요 진짜?"
2017-11-15 20:50:49,"까이","시작이 인테리어죠?"
2017-11-15 20:50:51,"Iceberg","벨라님 시부모님이 아시면 
그분이랑 인연끊으실 듯 한데ᆢ"
2017-11-15 20:50:54,"까이","와..미쳤구나"
2017-11-15 20:50:54,"벨라","네"
2017-11-15 20:50:57,"부산BC  ??","아이스님 20점도 오를꺼에요~"
2017-11-15 20:50:59,"벨라","인연 끊으실거에여"
2017-11-15 20:51:00,"Iceberg","네 진여님 감사해요"
2017-11-15 20:51:14,"옙베이베","아직 시아버님께 말씀 안드렸어요?"
2017-11-15 20:51:14,"진여  (오윤진)","끊으셔야죠.. 그런 인연이면."
2017-11-15 20:51:15,"벨라","저희 엄마한테 계속 여기서 정리하라고 협박문자하고"
2017-11-15 20:51:26,"부산BC  ??","와 노동청에이어서 구청"
2017-11-15 20:51:41,"밍슈","리얼 정신병...(열받아)(열받아)"
2017-11-15 20:51:44,"벨라","저한테 인성과 성품이 이런줄알았다면 소개않했다면서 잘난사람 만나라고 하고"
2017-11-15 20:51:50,"옙베이베","내 참 어이가 없어서 뭘 정리해"
2017-11-15 20:52:01,"벨라","아니 저를 한번 30분밖에 못뵀는데
왜 제 성품을 논하죠?"
2017-11-15 20:52:11,"까이","아줌마나 정리할께여!라고 외치고싶다"
2017-11-15 20:52:12,"옙베이베","(이모티콘) "
2017-11-15 20:52:12,"진여  (오윤진)","미친분이신까요"
2017-11-15 20:52:17,"부산BC  ??","함 보고싶어요
그 아줌마"
2017-11-15 20:52:22,"밍슈","(열받아)"
2017-11-15 20:52:23,"밍슈","(열받아)"
2017-11-15 20:52:24,"진여  (오윤진)","어차피 30분 안 봤어도 그럴분. ㅡㅡ"
2017-11-15 20:52:31,"벨라","딱 정신병자 처럼 생겼어요"
2017-11-15 20:52:40,"부산BC  ??","아 화장실 청소하러 들어갈랬는데
못가겠네"
2017-11-15 20:52:44,"까이","어우 상상되요"
2017-11-15 20:52:48,"벨라","아니 내가 이모님하고 않하겠다고 한것도 아니고"
2017-11-15 20:52:53,"부산BC  ??","머 그런 ㅁㅊ 아줌마가"
2017-11-15 20:52:56,"까이","화장실청소하고 오세요!"
2017-11-15 20:53:03,"벨라","꼭 하고 싶다고 평생 잘하고 모시겠다고 감사하다고 했는데"
